id	name	icon	grade	link	chronicle
29671	Agathion - Twinkling AriesStage 6	accessory_lbracelet_march_i00	None	https://mw2.wiki/item/29671-agathion-twinkling-aries/eternal	eternal
29672	Agathion - Twinkling AriesStage 7	accessory_lbracelet_march_i00	None	https://mw2.wiki/item/29672-agathion-twinkling-aries/eternal	eternal
29673	Agathion - Twinkling AriesStage 8	accessory_lbracelet_march_i00	None	https://mw2.wiki/item/29673-agathion-twinkling-aries/eternal	eternal
29674	Agathion - Twinkling AriesStage 9	accessory_lbracelet_march_i00	None	https://mw2.wiki/item/29674-agathion-twinkling-aries/eternal	eternal
29675	Agathion - Twinkling AriesStage 10	accessory_lbracelet_march_i00	None	https://mw2.wiki/item/29675-agathion-twinkling-aries/eternal	eternal
29676	Agathion - Twinkling AriesStage 11	accessory_lbracelet_march_i00	None	https://mw2.wiki/item/29676-agathion-twinkling-aries/eternal	eternal
29677	Agathion - Twinkling AriesStage 12	accessory_lbracelet_march_i00	None	https://mw2.wiki/item/29677-agathion-twinkling-aries/eternal	eternal
29678	Agathion - Twinkling TaurusStage 1	accessary_lbracelet_sign_agathion_april_i00	None	https://mw2.wiki/item/29678-agathion-twinkling-taurus/eternal	eternal
29679	Agathion - Twinkling TaurusStage 2	accessary_lbracelet_sign_agathion_april_i00	None	https://mw2.wiki/item/29679-agathion-twinkling-taurus/eternal	eternal
29680	Agathion - Twinkling TaurusStage 3	accessary_lbracelet_sign_agathion_april_i00	None	https://mw2.wiki/item/29680-agathion-twinkling-taurus/eternal	eternal
29681	Agathion - Twinkling TaurusStage 4	accessary_lbracelet_sign_agathion_april_i00	None	https://mw2.wiki/item/29681-agathion-twinkling-taurus/eternal	eternal
29682	Agathion - Twinkling TaurusStage 5	accessary_lbracelet_sign_agathion_april_i00	None	https://mw2.wiki/item/29682-agathion-twinkling-taurus/eternal	eternal
29683	Agathion - Twinkling TaurusStage 6	accessary_lbracelet_sign_agathion_april_i00	None	https://mw2.wiki/item/29683-agathion-twinkling-taurus/eternal	eternal
29684	Agathion - Twinkling TaurusStage 7	accessary_lbracelet_sign_agathion_april_i00	None	https://mw2.wiki/item/29684-agathion-twinkling-taurus/eternal	eternal
29685	Agathion - Twinkling TaurusStage 8	accessary_lbracelet_sign_agathion_april_i00	None	https://mw2.wiki/item/29685-agathion-twinkling-taurus/eternal	eternal
29686	Agathion - Twinkling TaurusStage 9	accessary_lbracelet_sign_agathion_april_i00	None	https://mw2.wiki/item/29686-agathion-twinkling-taurus/eternal	eternal
29687	Agathion - Twinkling TaurusStage 10	accessary_lbracelet_sign_agathion_april_i00	None	https://mw2.wiki/item/29687-agathion-twinkling-taurus/eternal	eternal
29688	Agathion - Twinkling TaurusStage 11	accessary_lbracelet_sign_agathion_april_i00	None	https://mw2.wiki/item/29688-agathion-twinkling-taurus/eternal	eternal
29689	Agathion - Twinkling TaurusStage 12	accessary_lbracelet_sign_agathion_april_i00	None	https://mw2.wiki/item/29689-agathion-twinkling-taurus/eternal	eternal
29690	Agathion - Twinkling LeoStage 1	accessary_lbracelet_sign_agathion_july_i00	None	https://mw2.wiki/item/29690-agathion-twinkling-leo/eternal	eternal
29691	Agathion - Twinkling LeoStage 2	accessary_lbracelet_sign_agathion_july_i00	None	https://mw2.wiki/item/29691-agathion-twinkling-leo/eternal	eternal
29692	Agathion - Twinkling LeoStage 3	accessary_lbracelet_sign_agathion_july_i00	None	https://mw2.wiki/item/29692-agathion-twinkling-leo/eternal	eternal
29693	Agathion - Twinkling LeoStage 4	accessary_lbracelet_sign_agathion_july_i00	None	https://mw2.wiki/item/29693-agathion-twinkling-leo/eternal	eternal
29694	Agathion - Twinkling LeoStage 5	accessary_lbracelet_sign_agathion_july_i00	None	https://mw2.wiki/item/29694-agathion-twinkling-leo/eternal	eternal
29695	Agathion - Twinkling LeoStage 6	accessary_lbracelet_sign_agathion_july_i00	None	https://mw2.wiki/item/29695-agathion-twinkling-leo/eternal	eternal
29696	Agathion - Twinkling LeoStage 7	accessary_lbracelet_sign_agathion_july_i00	None	https://mw2.wiki/item/29696-agathion-twinkling-leo/eternal	eternal
29697	Agathion - Twinkling LeoStage 8	accessary_lbracelet_sign_agathion_july_i00	None	https://mw2.wiki/item/29697-agathion-twinkling-leo/eternal	eternal
29698	Agathion - Twinkling LeoStage 9	accessary_lbracelet_sign_agathion_july_i00	None	https://mw2.wiki/item/29698-agathion-twinkling-leo/eternal	eternal
29699	Agathion - Twinkling LeoStage 10	accessary_lbracelet_sign_agathion_july_i00	None	https://mw2.wiki/item/29699-agathion-twinkling-leo/eternal	eternal
29700	Agathion - Twinkling LeoStage 11	accessary_lbracelet_sign_agathion_july_i00	None	https://mw2.wiki/item/29700-agathion-twinkling-leo/eternal	eternal
29701	Agathion - Twinkling LeoStage 12	accessary_lbracelet_sign_agathion_july_i00	None	https://mw2.wiki/item/29701-agathion-twinkling-leo/eternal	eternal
29702	Agathion - Twinkling GeminiStage 1	accessary_lbracelet_sign_agathion_may_i00	None	https://mw2.wiki/item/29702-agathion-twinkling-gemini/eternal	eternal
29703	Agathion - Twinkling GeminiStage 2	accessary_lbracelet_sign_agathion_may_i00	None	https://mw2.wiki/item/29703-agathion-twinkling-gemini/eternal	eternal
29704	Agathion - Twinkling GeminiStage 3	accessary_lbracelet_sign_agathion_may_i00	None	https://mw2.wiki/item/29704-agathion-twinkling-gemini/eternal	eternal
29705	Agathion - Twinkling GeminiStage 4	accessary_lbracelet_sign_agathion_may_i00	None	https://mw2.wiki/item/29705-agathion-twinkling-gemini/eternal	eternal
29706	Agathion - Twinkling GeminiStage 5	accessary_lbracelet_sign_agathion_may_i00	None	https://mw2.wiki/item/29706-agathion-twinkling-gemini/eternal	eternal
29707	Agathion - Twinkling GeminiStage 6	accessary_lbracelet_sign_agathion_may_i00	None	https://mw2.wiki/item/29707-agathion-twinkling-gemini/eternal	eternal
29708	Agathion - Twinkling GeminiStage 7	accessary_lbracelet_sign_agathion_may_i00	None	https://mw2.wiki/item/29708-agathion-twinkling-gemini/eternal	eternal
29709	Agathion - Twinkling GeminiStage 8	accessary_lbracelet_sign_agathion_may_i00	None	https://mw2.wiki/item/29709-agathion-twinkling-gemini/eternal	eternal
29710	Agathion - Twinkling GeminiStage 9	accessary_lbracelet_sign_agathion_may_i00	None	https://mw2.wiki/item/29710-agathion-twinkling-gemini/eternal	eternal
29711	Agathion - Twinkling GeminiStage 10	accessary_lbracelet_sign_agathion_may_i00	None	https://mw2.wiki/item/29711-agathion-twinkling-gemini/eternal	eternal
29712	Agathion - Twinkling GeminiStage 11	accessary_lbracelet_sign_agathion_may_i00	None	https://mw2.wiki/item/29712-agathion-twinkling-gemini/eternal	eternal
29713	Agathion - Twinkling GeminiStage 12	accessary_lbracelet_sign_agathion_may_i00	None	https://mw2.wiki/item/29713-agathion-twinkling-gemini/eternal	eternal
29714	Agathion - Twinkling ScorpioStage 1	accessary_lbracelet_sign_agathion_oct_i00	None	https://mw2.wiki/item/29714-agathion-twinkling-scorpio/eternal	eternal
29715	Agathion - Twinkling ScorpioStage 2	accessary_lbracelet_sign_agathion_oct_i00	None	https://mw2.wiki/item/29715-agathion-twinkling-scorpio/eternal	eternal
29716	Agathion - Twinkling ScorpioStage 3	accessary_lbracelet_sign_agathion_oct_i00	None	https://mw2.wiki/item/29716-agathion-twinkling-scorpio/eternal	eternal
29717	Agathion - Twinkling ScorpioStage 4	accessary_lbracelet_sign_agathion_oct_i00	None	https://mw2.wiki/item/29717-agathion-twinkling-scorpio/eternal	eternal
29718	Agathion - Twinkling ScorpioStage 5	accessary_lbracelet_sign_agathion_oct_i00	None	https://mw2.wiki/item/29718-agathion-twinkling-scorpio/eternal	eternal
29719	Agathion - Twinkling ScorpioStage 6	accessary_lbracelet_sign_agathion_oct_i00	None	https://mw2.wiki/item/29719-agathion-twinkling-scorpio/eternal	eternal
29720	Agathion - Twinkling ScorpioStage 7	accessary_lbracelet_sign_agathion_oct_i00	None	https://mw2.wiki/item/29720-agathion-twinkling-scorpio/eternal	eternal
29721	Agathion - Twinkling ScorpioStage 8	accessary_lbracelet_sign_agathion_oct_i00	None	https://mw2.wiki/item/29721-agathion-twinkling-scorpio/eternal	eternal
29722	Agathion - Twinkling ScorpioStage 9	accessary_lbracelet_sign_agathion_oct_i00	None	https://mw2.wiki/item/29722-agathion-twinkling-scorpio/eternal	eternal
29723	Agathion - Twinkling ScorpioStage 10	accessary_lbracelet_sign_agathion_oct_i00	None	https://mw2.wiki/item/29723-agathion-twinkling-scorpio/eternal	eternal
29724	Agathion - Twinkling ScorpioStage 11	accessary_lbracelet_sign_agathion_oct_i00	None	https://mw2.wiki/item/29724-agathion-twinkling-scorpio/eternal	eternal
29725	Agathion - Twinkling ScorpioStage 12	accessary_lbracelet_sign_agathion_oct_i00	None	https://mw2.wiki/item/29725-agathion-twinkling-scorpio/eternal	eternal
29726	Agathion - Twinkling AquariusStage 1	accessary_lbracelet_sign_agathion_jan_i00	None	https://mw2.wiki/item/29726-agathion-twinkling-aquarius/eternal	eternal
29727	Agathion - Twinkling AquariusStage 2	accessary_lbracelet_sign_agathion_jan_i00	None	https://mw2.wiki/item/29727-agathion-twinkling-aquarius/eternal	eternal
29728	Agathion - Twinkling AquariusStage 3	accessary_lbracelet_sign_agathion_jan_i00	None	https://mw2.wiki/item/29728-agathion-twinkling-aquarius/eternal	eternal
29729	Agathion - Twinkling AquariusStage 4	accessary_lbracelet_sign_agathion_jan_i00	None	https://mw2.wiki/item/29729-agathion-twinkling-aquarius/eternal	eternal
29730	Agathion - Twinkling AquariusStage 5	accessary_lbracelet_sign_agathion_jan_i00	None	https://mw2.wiki/item/29730-agathion-twinkling-aquarius/eternal	eternal
29731	Agathion - Twinkling AquariusStage 6	accessary_lbracelet_sign_agathion_jan_i00	None	https://mw2.wiki/item/29731-agathion-twinkling-aquarius/eternal	eternal
29732	Agathion - Twinkling AquariusStage 7	accessary_lbracelet_sign_agathion_jan_i00	None	https://mw2.wiki/item/29732-agathion-twinkling-aquarius/eternal	eternal
29733	Agathion - Twinkling AquariusStage 8	accessary_lbracelet_sign_agathion_jan_i00	None	https://mw2.wiki/item/29733-agathion-twinkling-aquarius/eternal	eternal
29734	Agathion - Twinkling AquariusStage 9	accessary_lbracelet_sign_agathion_jan_i00	None	https://mw2.wiki/item/29734-agathion-twinkling-aquarius/eternal	eternal
29735	Agathion - Twinkling AquariusStage 10	accessary_lbracelet_sign_agathion_jan_i00	None	https://mw2.wiki/item/29735-agathion-twinkling-aquarius/eternal	eternal
29736	Agathion - Twinkling AquariusStage 11	accessary_lbracelet_sign_agathion_jan_i00	None	https://mw2.wiki/item/29736-agathion-twinkling-aquarius/eternal	eternal
29737	Agathion - Twinkling AquariusStage 12	accessary_lbracelet_sign_agathion_jan_i00	None	https://mw2.wiki/item/29737-agathion-twinkling-aquarius/eternal	eternal
29738	Agathion - Twinkling PiscesStage 1	accessary_lbracelet_sign_agathion_feb_i00	None	https://mw2.wiki/item/29738-agathion-twinkling-pisces/eternal	eternal
29739	Agathion - Twinkling PiscesStage 2	accessary_lbracelet_sign_agathion_feb_i00	None	https://mw2.wiki/item/29739-agathion-twinkling-pisces/eternal	eternal
29740	Agathion - Twinkling PiscesStage 3	accessary_lbracelet_sign_agathion_feb_i00	None	https://mw2.wiki/item/29740-agathion-twinkling-pisces/eternal	eternal
29741	Agathion - Twinkling PiscesStage 4	accessary_lbracelet_sign_agathion_feb_i00	None	https://mw2.wiki/item/29741-agathion-twinkling-pisces/eternal	eternal
29742	Agathion - Twinkling PiscesStage 5	accessary_lbracelet_sign_agathion_feb_i00	None	https://mw2.wiki/item/29742-agathion-twinkling-pisces/eternal	eternal
29743	Agathion - Twinkling PiscesStage 6	accessary_lbracelet_sign_agathion_feb_i00	None	https://mw2.wiki/item/29743-agathion-twinkling-pisces/eternal	eternal
29744	Agathion - Twinkling PiscesStage 7	accessary_lbracelet_sign_agathion_feb_i00	None	https://mw2.wiki/item/29744-agathion-twinkling-pisces/eternal	eternal
29745	Agathion - Twinkling PiscesStage 8	accessary_lbracelet_sign_agathion_feb_i00	None	https://mw2.wiki/item/29745-agathion-twinkling-pisces/eternal	eternal
29746	Agathion - Twinkling PiscesStage 9	accessary_lbracelet_sign_agathion_feb_i00	None	https://mw2.wiki/item/29746-agathion-twinkling-pisces/eternal	eternal
29747	Agathion - Twinkling PiscesStage 10	accessary_lbracelet_sign_agathion_feb_i00	None	https://mw2.wiki/item/29747-agathion-twinkling-pisces/eternal	eternal
29748	Agathion - Twinkling PiscesStage 11	accessary_lbracelet_sign_agathion_feb_i00	None	https://mw2.wiki/item/29748-agathion-twinkling-pisces/eternal	eternal
29749	Agathion - Twinkling PiscesStage 12	accessary_lbracelet_sign_agathion_feb_i00	None	https://mw2.wiki/item/29749-agathion-twinkling-pisces/eternal	eternal
29750	Agathion - Twinkling SagittariusStage 1	accessary_lbracelet_sign_agathion_nov_i00	None	https://mw2.wiki/item/29750-agathion-twinkling-sagittarius/eternal	eternal
29751	Agathion - Twinkling SagittariusStage 2	accessary_lbracelet_sign_agathion_nov_i00	None	https://mw2.wiki/item/29751-agathion-twinkling-sagittarius/eternal	eternal
29752	Agathion - Twinkling SagittariusStage 3	accessary_lbracelet_sign_agathion_nov_i00	None	https://mw2.wiki/item/29752-agathion-twinkling-sagittarius/eternal	eternal
29753	Agathion - Twinkling SagittariusStage 4	accessary_lbracelet_sign_agathion_nov_i00	None	https://mw2.wiki/item/29753-agathion-twinkling-sagittarius/eternal	eternal
29754	Agathion - Twinkling SagittariusStage 5	accessary_lbracelet_sign_agathion_nov_i00	None	https://mw2.wiki/item/29754-agathion-twinkling-sagittarius/eternal	eternal
29755	Agathion - Twinkling SagittariusStage 6	accessary_lbracelet_sign_agathion_nov_i00	None	https://mw2.wiki/item/29755-agathion-twinkling-sagittarius/eternal	eternal
29756	Agathion - Twinkling SagittariusStage 7	accessary_lbracelet_sign_agathion_nov_i00	None	https://mw2.wiki/item/29756-agathion-twinkling-sagittarius/eternal	eternal
29757	Agathion - Twinkling SagittariusStage 8	accessary_lbracelet_sign_agathion_nov_i00	None	https://mw2.wiki/item/29757-agathion-twinkling-sagittarius/eternal	eternal
29758	Agathion - Twinkling SagittariusStage 9	accessary_lbracelet_sign_agathion_nov_i00	None	https://mw2.wiki/item/29758-agathion-twinkling-sagittarius/eternal	eternal
29759	Agathion - Twinkling SagittariusStage 10	accessary_lbracelet_sign_agathion_nov_i00	None	https://mw2.wiki/item/29759-agathion-twinkling-sagittarius/eternal	eternal
29760	Agathion - Twinkling SagittariusStage 11	accessary_lbracelet_sign_agathion_nov_i00	None	https://mw2.wiki/item/29760-agathion-twinkling-sagittarius/eternal	eternal
29761	Agathion - Twinkling SagittariusStage 12	accessary_lbracelet_sign_agathion_nov_i00	None	https://mw2.wiki/item/29761-agathion-twinkling-sagittarius/eternal	eternal
29762	Agathion - Twinkling CancerStage 1	accessary_lbracelet_sign_agathion_june_i00	None	https://mw2.wiki/item/29762-agathion-twinkling-cancer/eternal	eternal
29763	Agathion - Twinkling CancerStage 2	accessary_lbracelet_sign_agathion_june_i00	None	https://mw2.wiki/item/29763-agathion-twinkling-cancer/eternal	eternal
29764	Agathion - Twinkling CancerStage 3	accessary_lbracelet_sign_agathion_june_i00	None	https://mw2.wiki/item/29764-agathion-twinkling-cancer/eternal	eternal
29765	Agathion - Twinkling CancerStage 4	accessary_lbracelet_sign_agathion_june_i00	None	https://mw2.wiki/item/29765-agathion-twinkling-cancer/eternal	eternal
29766	Agathion - Twinkling CancerStage 5	accessary_lbracelet_sign_agathion_june_i00	None	https://mw2.wiki/item/29766-agathion-twinkling-cancer/eternal	eternal
29767	Agathion - Twinkling CancerStage 6	accessary_lbracelet_sign_agathion_june_i00	None	https://mw2.wiki/item/29767-agathion-twinkling-cancer/eternal	eternal
29768	Agathion - Twinkling CancerStage 7	accessary_lbracelet_sign_agathion_june_i00	None	https://mw2.wiki/item/29768-agathion-twinkling-cancer/eternal	eternal
29769	Agathion - Twinkling CancerStage 8	accessary_lbracelet_sign_agathion_june_i00	None	https://mw2.wiki/item/29769-agathion-twinkling-cancer/eternal	eternal
29770	Agathion - Twinkling CancerStage 9	accessary_lbracelet_sign_agathion_june_i00	None	https://mw2.wiki/item/29770-agathion-twinkling-cancer/eternal	eternal
29771	Agathion - Twinkling CancerStage 10	accessary_lbracelet_sign_agathion_june_i00	None	https://mw2.wiki/item/29771-agathion-twinkling-cancer/eternal	eternal
29772	Agathion - Twinkling CancerStage 11	accessary_lbracelet_sign_agathion_june_i00	None	https://mw2.wiki/item/29772-agathion-twinkling-cancer/eternal	eternal
29773	Agathion - Twinkling CancerStage 12	accessary_lbracelet_sign_agathion_june_i00	None	https://mw2.wiki/item/29773-agathion-twinkling-cancer/eternal	eternal
29774	Agathion - Minion Eye	etc_rbracelet_aga_agit_i00	None	https://mw2.wiki/item/29774-agathion-minion-eye/eternal	eternal
29775	Agathion - Matryoshka	etc_rbracelet_aga_agit_i00	None	https://mw2.wiki/item/29775-agathion-matryoshka/eternal	eternal
29776	Agathion - Minion Eye7-day	etc_rbracelet_aga_agit_i00	None	https://mw2.wiki/item/29776-agathion-minion-eye/eternal	eternal
29777	Agathion - Matryoshka7-day	etc_rbracelet_aga_agit_i00	None	https://mw2.wiki/item/29777-agathion-matryoshka/eternal	eternal
29778	Agathion - Minion Eye30-day	etc_rbracelet_aga_agit_i00	None	https://mw2.wiki/item/29778-agathion-minion-eye/eternal	eternal
29779	Agathion - Matryoshka30-day	etc_rbracelet_aga_agit_i00	None	https://mw2.wiki/item/29779-agathion-matryoshka/eternal	eternal
29780	3rd Anniversary Agathion14-day	br_aga_suno_trumpet_i00	None	https://mw2.wiki/item/29780-3rd-anniversary-agathion/eternal	eternal
29781	6th Anniversary Agathion14-day	br_aga_suno_trumpet_i00	None	https://mw2.wiki/item/29781-6th-anniversary-agathion/eternal	eternal
29782	Agathion - Anakim30-day	g_agathion_anakim	None	https://mw2.wiki/item/29782-agathion-anakim/eternal	eternal
29783	Agathion - GriffinPremium	item_g_rbracelet_griffin	None	https://mw2.wiki/item/29783-agathion-griffin/eternal	eternal
29784	Agathion - Unlimited Vitality	br_aga_bonus_i00	None	https://mw2.wiki/item/29784-agathion-unlimited-vitality/eternal	eternal
29785	Agathion - BabayagaPremium	br_aga_threehead_i00	None	https://mw2.wiki/item/29785-agathion-babayaga/eternal	eternal
29786	Mount - Elk	tf_elk_i00	None	https://mw2.wiki/item/29786-mount-elk/eternal	eternal
29787	Mount - Elk7-day	tf_elk_i00	None	https://mw2.wiki/item/29787-mount-elk/eternal	eternal
29788	Mount - Elk30-day	tf_elk_i00	None	https://mw2.wiki/item/29788-mount-elk/eternal	eternal
